measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,35,Georgia,3,Both,22,All Ages,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.22521055599999998,0.3133600558,0.1695913966
1,Deaths,35,Georgia,3,Both,23,5-14 years,297,Tuberculosis,1,Number,2015,0.4906310293591,0.699622737673,0.26343064458603
1,Deaths,35,Georgia,3,Both,23,5-14 years,297,Tuberculosis,3,Rate,2015,0.1172922225,0.1672546205,0.06297678964999999
1,Deaths,35,Georgia,3,Both,23,5-14 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.00627917021,0.0105055,0.0
1,Deaths,35,Georgia,3,Both,23,5-14 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.00150112367,0.0025114870179999997,0.0
1,Deaths,35,Georgia,3,Both,24,15-49 years,297,Tuberculosis,1,Number,2015,98.429469792039,130.18445511889,67.087662453525
1,Deaths,35,Georgia,3,Both,24,15-49 years,297,Tuberculosis,3,Rate,2015,4.965026528,6.566826778,3.384068259
1,Deaths,35,Georgia,3,Both,24,15-49 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,6.5134431149,9.03834735,4.8936538
1,Deaths,35,Georgia,3,Both,24,15-49 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.3285542334,0.45591668820000003,0.24684804880000003
1,Deaths,35,Georgia,3,Both,25,50-69 years,297,Tuberculosis,1,Number,2015,74.65822637461,115.91308916874,56.190721779694
1,Deaths,35,Georgia,3,Both,25,50-69 years,297,Tuberculosis,3,Rate,2015,8.197732677000001,12.727659487,6.169936387
1,Deaths,35,Georgia,3,Both,25,50-69 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,2.0305666432,2.8104983,1.5250431
1,Deaths,35,Georgia,3,Both,25,50-69 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.2229632628,0.3086024662,0.1674550276
1,Deaths,35,Georgia,3,Both,26,70+ years,297,Tuberculosis,1,Number,2015,27.371064511545,39.43513583273,20.651534484028
1,Deaths,35,Georgia,3,Both,26,70+ years,297,Tuberculosis,3,Rate,2015,6.618210318,9.535253048000001,4.993455514
1,Deaths,35,Georgia,3,Both,26,70+ years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.4434396664,0.602196,0.33433265
1,Deaths,35,Georgia,3,Both,26,70+ years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.10722187650000001,0.1456084988,0.08084025467
1,Deaths,36,Kazakhstan,1,Male,1,Under 5,297,Tuberculosis,1,Number,2015,4.5190710857149,6.216443344406,3.1609169227144
1,Deaths,36,Kazakhstan,1,Male,1,Under 5,297,Tuberculosis,3,Rate,2015,0.4728354725,0.6504334578000001,0.3307302904
1,Deaths,36,Kazakhstan,1,Male,1,Under 5,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.4585230748,0.53831755,0.39275895
1,Deaths,36,Kazakhstan,1,Male,1,Under 5,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.04797578299,0.05632476814,0.0410948104
1,Deaths,36,Kazakhstan,2,Female,26,70+ years,297,Tuberculosis,1,Number,2015,23.232909384531,28.743898671599,18.264620576763
1,Deaths,36,Kazakhstan,2,Female,26,70+ years,297,Tuberculosis,3,Rate,2015,4.268981866,5.28161072,3.356072921
1,Deaths,36,Kazakhstan,2,Female,26,70+ years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.0018037566,0.0021177,0.001545
1,Deaths,36,Kazakhstan,2,Female,26,70+ years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.0003314352126,0.0003891214462,0.00028388942310000003
1,Deaths,36,Kazakhstan,3,Both,1,Under 5,297,Tuberculosis,1,Number,2015,8.0528595015455,10.766904027722,5.7215746386937
1,Deaths,36,Kazakhstan,3,Both,1,Under 5,297,Tuberculosis,3,Rate,2015,0.43290920080000006,0.5788120234,0.30758294540000003
1,Deaths,36,Kazakhstan,3,Both,1,Under 5,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.8187067196,0.96118215,0.70128295
1,Deaths,36,Kazakhstan,3,Both,1,Under 5,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.04401239835,0.051671656819999995,0.03769987984
1,Deaths,39,Tajikistan,1,Male,1,Under 5,297,Tuberculosis,1,Number,2015,3.9360254624432,8.3765470761855,1.7967613107614
1,Deaths,39,Tajikistan,1,Male,1,Under 5,297,Tuberculosis,3,Rate,2015,0.6449957709,1.372663246,0.294434949
1,Deaths,39,Tajikistan,1,Male,1,Under 5,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.1692271694,0.2439921,0.08765995
1,Deaths,39,Tajikistan,1,Male,1,Under 5,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.02773122674,0.039982941759999995,0.0143648208
1,Deaths,39,Tajikistan,2,Female,24,15-49 years,297,Tuberculosis,1,Number,2015,99.66968932478,138.08334791413,59.642509386608
1,Deaths,39,Tajikistan,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2015,4.488936247,6.219015631,2.686186963
1,Deaths,39,Tajikistan,2,Female,24,15-49 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,4.6485275012,6.5489834,2.4294389
1,Deaths,39,Tajikistan,2,Female,24,15-49 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.20936097369999998,0.29495395209999997,0.10941737400000001
1,Deaths,39,Tajikistan,2,Female,25,50-69 years,297,Tuberculosis,1,Number,2015,47.983611663217,68.05834715284,26.207478381659
1,Deaths,39,Tajikistan,2,Female,25,50-69 years,297,Tuberculosis,3,Rate,2015,10.65464312,15.112188703000001,5.81930617
1,Deaths,39,Tajikistan,2,Female,25,50-69 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,1.0983079301,1.54732885,0.57400375
1,Deaths,39,Tajikistan,2,Female,25,50-69 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.24387657049999997,0.3435805638,0.12745612139999998
1,Deaths,39,Tajikistan,2,Female,26,70+ years,297,Tuberculosis,1,Number,2015,13.700518968051,19.495661333153,7.2664332725271
1,Deaths,39,Tajikistan,2,Female,26,70+ years,297,Tuberculosis,3,Rate,2015,15.595709556,22.192492906,8.271598199
1,Deaths,39,Tajikistan,2,Female,26,70+ years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.0797478392,0.1123511,0.0416783
1,Deaths,39,Tajikistan,2,Female,26,70+ years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.09077934351,0.1278926106,0.04744365185
1,Deaths,39,Tajikistan,3,Both,1,Under 5,297,Tuberculosis,1,Number,2015,6.5411319481809,12.497890556795,3.5800799042045
1,Deaths,39,Tajikistan,3,Both,1,Under 5,297,Tuberculosis,3,Rate,2015,0.5473054443,1.0457155439999999,0.2995501745
1,Deaths,39,Tajikistan,3,Both,1,Under 5,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.3311123898,0.4774604,0.17231645
1,Deaths,39,Tajikistan,3,Both,1,Under 5,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.027704626859999998,0.0399497651,0.014417952340000002
1,Deaths,106,The Bahamas,3,Both,22,All Ages,297,Tuberculosis,1,Number,2015,9.0250793976014,14.38536286962,6.7483571485252
1,Deaths,106,The Bahamas,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2015,2.330771895,3.715091952,1.7427970309999998
1,Deaths,106,The Bahamas,3,Both,22,All Ages,299,HIV/AIDS - Tuberculosis,1,Number,2015,2.3772046043,3.69113645,1.87055845
1,Deaths,106,The Bahamas,3,Both,22,All Ages,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.6139249763,0.9532544027,0.4830810667
1,Deaths,106,The Bahamas,3,Both,23,5-14 years,297,Tuberculosis,1,Number,2015,0.03803944001569,0.06398817418144,0.0212712018558
1,Deaths,106,The Bahamas,3,Both,23,5-14 years,297,Tuberculosis,3,Rate,2015,0.07306003909,0.12289820010000001,0.04085430305
1,Deaths,106,The Bahamas,3,Both,23,5-14 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.0008438522,0.0014257,0.0
1,Deaths,106,The Bahamas,3,Both,23,5-14 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.001620735546,0.0027382553110000003,0.0
1,Deaths,106,The Bahamas,3,Both,24,15-49 years,297,Tuberculosis,1,Number,2015,2.8529423185237,4.5763316924994,2.0338550836127
1,Deaths,106,The Bahamas,3,Both,24,15-49 years,297,Tuberculosis,3,Rate,2015,1.3542297890000001,2.172285349,0.9654268068999999
1,Deaths,106,The Bahamas,3,Both,24,15-49 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,1.4551957216,2.259847,1.14498775
1,Deaths,106,The Bahamas,3,Both,24,15-49 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.6907498118,1.072700343,0.5435008460999999
1,Deaths,40,Turkmenistan,2,Female,1,Under 5,297,Tuberculosis,1,Number,2015,1.2088201124037,2.1716620788944,0.66554932224302
1,Deaths,40,Turkmenistan,2,Female,1,Under 5,297,Tuberculosis,3,Rate,2015,0.459956027,0.8263174095,0.25324152380000003
1,Deaths,40,Turkmenistan,2,Female,1,Under 5,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.4157176342,0.5323358,0.2921064
1,Deaths,40,Turkmenistan,2,Female,1,Under 5,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.1581805577,0.20255376970000002,0.1111464826
1,Deaths,106,The Bahamas,3,Both,25,50-69 years,297,Tuberculosis,1,Number,2015,3.4426123169426,5.6900271460902,2.4852136895457
1,Deaths,106,The Bahamas,3,Both,25,50-69 years,297,Tuberculosis,3,Rate,2015,4.526239354,7.481070497,3.267481588
1,Deaths,106,The Bahamas,3,Both,25,50-69 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.8250459518,1.28125555,0.64916865
1,Deaths,106,The Bahamas,3,Both,25,50-69 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,1.0847446900000002,1.684554809,0.8535066627000001
1,Deaths,106,The Bahamas,3,Both,26,70+ years,297,Tuberculosis,1,Number,2015,2.6524612291247,4.127200761102,1.9239089643769
1,Deaths,106,The Bahamas,3,Both,26,70+ years,297,Tuberculosis,3,Rate,2015,13.187795412,20.520066028,9.565499931
1,Deaths,106,The Bahamas,3,Both,26,70+ years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.0886133907,0.1376122,0.06972355
1,Deaths,106,The Bahamas,3,Both,26,70+ years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.4405776963,0.6841953109,0.34665913519999997
1,Deaths,107,Barbados,2,Female,22,All Ages,297,Tuberculosis,1,Number,2015,0.84071617633865,1.0248099482028,0.70174517518539
1,Deaths,107,Barbados,2,Female,22,All Ages,297,Tuberculosis,3,Rate,2015,0.5687278644,0.6932636552,0.47471671680000005
1,Deaths,107,Barbados,2,Female,22,All Ages,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.1447113652,0.15910755,0.13113775
1,Deaths,107,Barbados,2,Female,22,All Ages,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.09789437172000001,0.10763310459999999,0.08871209046999999
1,Deaths,107,Barbados,2,Female,23,5-14 years,297,Tuberculosis,1,Number,2015,0.00396465590448,0.00640040737869,0.00242127182784
1,Deaths,107,Barbados,2,Female,23,5-14 years,297,Tuberculosis,3,Rate,2015,0.02163168915,0.034921473,0.01321078003
1,Deaths,107,Barbados,2,Female,23,5-14 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.0021509205,0.00236485,0.00194915
1,Deaths,107,Barbados,2,Female,23,5-14 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.01173570752,0.01290293596,0.01063482102
1,Deaths,107,Barbados,2,Female,24,15-49 years,297,Tuberculosis,1,Number,2015,0.12334961174287,0.16094491149638,0.09644005030925
1,Deaths,107,Barbados,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2015,0.1815005817,0.2368195055,0.1419049909
1,Deaths,107,Barbados,2,Female,24,15-49 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.0852077317,0.09368435,0.07721545
1,Deaths,107,Barbados,2,Female,24,15-49 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.12537739169999998,0.13785016790000001,0.1136172955
1,Deaths,107,Barbados,2,Female,25,50-69 years,297,Tuberculosis,1,Number,2015,0.26747426294008,0.33168636270832,0.21444326741201
1,Deaths,107,Barbados,2,Female,25,50-69 years,297,Tuberculosis,3,Rate,2015,0.7193262263,0.8920136678999999,0.5767084531
1,Deaths,107,Barbados,2,Female,25,50-69 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.0483138274,0.05312025,0.04378215
1,Deaths,107,Barbados,2,Female,25,50-69 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.129931766,0.1428578116,0.11774459379999999
1,Deaths,107,Barbados,2,Female,26,70+ years,297,Tuberculosis,1,Number,2015,0.44321508240735,0.58415658765064,0.34124179110217
1,Deaths,107,Barbados,2,Female,26,70+ years,297,Tuberculosis,3,Rate,2015,2.771133404,3.6523484600000002,2.1335612470000003
1,Deaths,107,Barbados,2,Female,26,70+ years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.0058564739,0.0064391,0.0053071
1,Deaths,107,Barbados,2,Female,26,70+ years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.03661669439,0.04025947362,0.03318181712
1,Deaths,107,Barbados,3,Both,1,Under 5,297,Tuberculosis,1,Number,2015,0.00667569020661,0.01083117737225,0.00396163873759
1,Deaths,107,Barbados,3,Both,1,Under 5,297,Tuberculosis,3,Rate,2015,0.03930146022,0.06376585588,0.02332316029
1,Deaths,107,Barbados,3,Both,1,Under 5,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.0078234252,0.00860175,0.00708955
1,Deaths,107,Barbados,3,Both,1,Under 5,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.04605846584,0.05064065931,0.04173795674
1,Deaths,108,Belize,2,Female,1,Under 5,297,Tuberculosis,1,Number,2015,0.06558947825945,0.11916999874524,0.0365592838892
1,Deaths,108,Belize,2,Female,1,Under 5,297,Tuberculosis,3,Rate,2015,0.3420263511,0.6214301720000001,0.1906439707
1,Deaths,108,Belize,2,Female,1,Under 5,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.089272427,0.1291923,0.0287413
1,Deaths,108,Belize,2,Female,1,Under 5,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.46552472670000006,0.6736929663000001,0.14987589340000002
1,Deaths,41,Uzbekistan,1,Male,22,All Ages,297,Tuberculosis,1,Number,2015,1432.0075671631,1906.4111621034,622.81896561846
1,Deaths,41,Uzbekistan,1,Male,22,All Ages,297,Tuberculosis,3,Rate,2015,9.722696268,12.943687034,4.228664693
1,Deaths,41,Uzbekistan,1,Male,22,All Ages,299,HIV/AIDS - Tuberculosis,1,Number,2015,32.331994801,41.70083165,14.85321615
1,Deaths,41,Uzbekistan,1,Male,22,All Ages,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.2195199158,0.2831301572,0.10084675069999999
1,Deaths,41,Uzbekistan,1,Male,23,5-14 years,297,Tuberculosis,1,Number,2015,3.0144309460613,5.1977006509353,1.8230014465641
1,Deaths,41,Uzbekistan,1,Male,23,5-14 years,297,Tuberculosis,3,Rate,2015,0.11080514920000001,0.1910582796,0.06701031339
1,Deaths,41,Uzbekistan,1,Male,23,5-14 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.0284740487,0.0439865,0.0
1,Deaths,41,Uzbekistan,1,Male,23,5-14 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.00104665574,0.00161686593,0.0
1,Deaths,38,Mongolia,1,Male,22,All Ages,297,Tuberculosis,1,Number,2015,222.51377006888,275.31577804538,117.4393362552
1,Deaths,38,Mongolia,1,Male,22,All Ages,297,Tuberculosis,3,Rate,2015,15.222455841,18.834709772,8.034177154
1,Deaths,38,Mongolia,1,Male,22,All Ages,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.5515914637,0.64248055,0.3629157
1,Deaths,38,Mongolia,1,Male,22,All Ages,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.03773508865,0.04395292876,0.02482753416
1,Deaths,38,Mongolia,1,Male,23,5-14 years,297,Tuberculosis,1,Number,2015,0.76321913553008,1.1711143478688,0.24938238784316
1,Deaths,38,Mongolia,1,Male,23,5-14 years,297,Tuberculosis,3,Rate,2015,0.3036370799,0.46591303539999995,0.09921362788999999
1,Deaths,38,Mongolia,1,Male,23,5-14 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.0047796817,0.0056754,0.00305565
1,Deaths,38,Mongolia,1,Male,23,5-14 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.001901535995,0.002257886145,0.001215651757
1,Deaths,38,Mongolia,1,Male,24,15-49 years,297,Tuberculosis,1,Number,2015,153.68543376345,198.33043568892,72.689031618684
1,Deaths,38,Mongolia,1,Male,24,15-49 years,297,Tuberculosis,3,Rate,2015,18.327172438,23.651141964,8.668254304000001
1,Deaths,38,Mongolia,1,Male,24,15-49 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.3940952935,0.4578422,0.25783885
1,Deaths,38,Mongolia,1,Male,24,15-49 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.04699633678,0.054598228869999994,0.0307475915
1,Deaths,105,Antigua and Barbuda,1,Male,25,50-69 years,297,Tuberculosis,1,Number,2015,0.21468348646841,0.2661506075765,0.16345188763896
1,Deaths,105,Antigua and Barbuda,1,Male,25,50-69 years,297,Tuberculosis,3,Rate,2015,2.8605394619999998,3.546310472,2.177906572
1,Deaths,105,Antigua and Barbuda,1,Male,25,50-69 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.0265905723,0.02906475,0.0241537
1,Deaths,105,Antigua and Barbuda,1,Male,25,50-69 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.35430475689999996,0.3872718025,0.3218347729
1,Deaths,105,Antigua and Barbuda,1,Male,26,70+ years,297,Tuberculosis,1,Number,2015,0.19157235619927,0.24627441746351,0.14421078878155
1,Deaths,105,Antigua and Barbuda,1,Male,26,70+ years,297,Tuberculosis,3,Rate,2015,10.355262202,13.312131341,7.795177953
1,Deaths,105,Antigua and Barbuda,1,Male,26,70+ years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.0020304777,0.00221935,0.00184445
1,Deaths,105,Antigua and Barbuda,1,Male,26,70+ years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.1097555469,0.1199648636,0.09970000292
1,Deaths,41,Uzbekistan,1,Male,24,15-49 years,297,Tuberculosis,1,Number,2015,872.90112801977,1204.731644351,350.71753998108
1,Deaths,41,Uzbekistan,1,Male,24,15-49 years,297,Tuberculosis,3,Rate,2015,10.744153406,14.828507847000001,4.316827108
1,Deaths,41,Uzbekistan,1,Male,24,15-49 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,22.5015879356,29.0164249,10.3407393
1,Deaths,41,Uzbekistan,1,Male,24,15-49 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.2769620778,0.3571503385,0.12727957709999999
1,Deaths,41,Uzbekistan,3,Both,22,All Ages,297,Tuberculosis,1,Number,2015,1945.9264097666,2497.56630817,919.87297993484
1,Deaths,41,Uzbekistan,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2015,6.499303708999999,8.341755165,3.0723327649999996
1,Deaths,41,Uzbekistan,3,Both,22,All Ages,299,HIV/AIDS - Tuberculosis,1,Number,2015,39.9139973934,51.4861742,18.3328758
1,Deaths,41,Uzbekistan,3,Both,22,All Ages,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.1333108912,0.1719614147,0.06123095204
1,Deaths,41,Uzbekistan,3,Both,23,5-14 years,297,Tuberculosis,1,Number,2015,6.8146539580399,10.866542596682,4.5681509138718
1,Deaths,41,Uzbekistan,3,Both,23,5-14 years,297,Tuberculosis,3,Rate,2015,0.1278387685,0.20384973139999998,0.08569573424
1,Deaths,41,Uzbekistan,3,Both,23,5-14 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.0557326011,0.0860971,0.0
1,Deaths,41,Uzbekistan,3,Both,23,5-14 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.0010455097230000002,0.0016151293640000002,0.0
1,Deaths,41,Uzbekistan,3,Both,24,15-49 years,297,Tuberculosis,1,Number,2015,1163.9157060893,1552.552545595,531.08324040928
1,Deaths,41,Uzbekistan,3,Both,24,15-49 years,297,Tuberculosis,3,Rate,2015,7.087301492000001,9.453784150999999,3.2338655729999997
1,Deaths,41,Uzbekistan,3,Both,24,15-49 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,28.2751987023,36.46165795,12.9940366
1,Deaths,41,Uzbekistan,3,Both,24,15-49 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.1721729973,0.2220218903,0.07912312867
1,Deaths,41,Uzbekistan,3,Both,25,50-69 years,297,Tuberculosis,1,Number,2015,648.21693009396,863.38600622212,311.85525931768
1,Deaths,41,Uzbekistan,3,Both,25,50-69 years,297,Tuberculosis,3,Rate,2015,16.081758076,21.419936093,7.736886619
1,Deaths,41,Uzbekistan,3,Both,25,50-69 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,10.5417786264,13.5944001,4.8447096
1,Deaths,41,Uzbekistan,3,Both,25,50-69 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.2615333415,0.3372665105,0.12019347650000001
1,Deaths,41,Uzbekistan,3,Both,26,70+ years,297,Tuberculosis,1,Number,2015,121.12718137172,155.25711130581,72.380212153857
1,Deaths,41,Uzbekistan,3,Both,26,70+ years,297,Tuberculosis,3,Rate,2015,13.244022557,16.975782637,7.914038724
1,Deaths,41,Uzbekistan,3,Both,26,70+ years,299,HIV/AIDS - Tuberculosis,1,Number,2015,1.016532938,1.3110143,0.46721325
1,Deaths,41,Uzbekistan,3,Both,26,70+ years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.1111475171,0.14334605109999998,0.05108500432
1,Deaths,109,Cuba,3,Both,22,All Ages,297,Tuberculosis,1,Number,2015,41.842437402507,46.672890189418,37.524866436041
1,Deaths,109,Cuba,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2015,0.367274879,0.40967452150000006,0.3293770988
1,Deaths,109,Cuba,3,Both,22,All Ages,299,HIV/AIDS - Tuberculosis,1,Number,2015,5.3933675875,5.97925765,4.86417485
1,Deaths,109,Cuba,3,Both,22,All Ages,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.047340657259999995,0.05248334674,0.04269563192
1,Deaths,109,Cuba,3,Both,23,5-14 years,297,Tuberculosis,1,Number,2015,0.13523447647556,0.14420662309065,0.12686397290131
1,Deaths,109,Cuba,3,Both,23,5-14 years,297,Tuberculosis,3,Rate,2015,0.01065382804,0.01136065748,0.009994396777
1,Deaths,109,Cuba,3,Both,23,5-14 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.0447707908,0.04963435,0.0403779
1,Deaths,109,Cuba,3,Both,23,5-14 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.003527061665,0.00391021473,0.0031809879180000004
1,Deaths,109,Cuba,3,Both,24,15-49 years,297,Tuberculosis,1,Number,2015,5.3985754632858,6.2264296226133,4.6654166649209
1,Deaths,109,Cuba,3,Both,24,15-49 years,297,Tuberculosis,3,Rate,2015,0.09580313644999999,0.1104942385,0.08279249641
1,Deaths,109,Cuba,3,Both,24,15-49 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,3.6988402362,4.10065105,3.33591315
1,Deaths,109,Cuba,3,Both,24,15-49 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.06563962529,0.07277016038999999,0.05919912383
1,Deaths,109,Cuba,3,Both,25,50-69 years,297,Tuberculosis,1,Number,2015,14.166706419125,16.149656667572,12.285413652232
1,Deaths,109,Cuba,3,Both,25,50-69 years,297,Tuberculosis,3,Rate,2015,0.5087460977,0.5799565769999999,0.4411862392
1,Deaths,109,Cuba,3,Both,25,50-69 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,1.4708419248,1.63062175,1.32652415
1,Deaths,109,Cuba,3,Both,25,50-69 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.052819973459999996,0.058557890269999996,0.04763732306
1,Deaths,43,Albania,2,Female,1,Under 5,297,Tuberculosis,1,Number,2015,0.03629490371758,0.0600143587575,0.01631268034872
1,Deaths,43,Albania,2,Female,1,Under 5,297,Tuberculosis,3,Rate,2015,0.04070463149,0.06730593327,0.01829462377
1,Deaths,43,Albania,2,Female,1,Under 5,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.0009145525,0.0017203,0.00059415
1,Deaths,43,Albania,2,Female,1,Under 5,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.001025667995,0.0019293114659999998,0.0006663375185
1,Deaths,111,Dominican Republic,2,Female,1,Under 5,297,Tuberculosis,1,Number,2015,5.9048897239507,9.2618875677133,3.6995740037041
1,Deaths,111,Dominican Republic,2,Female,1,Under 5,297,Tuberculosis,3,Rate,2015,1.135311959,1.780749881,0.7113038009
1,Deaths,111,Dominican Republic,2,Female,1,Under 5,299,HIV/AIDS - Tuberculosis,1,Number,2015,1.0607703771,2.06545285,0.8094193
1,Deaths,111,Dominican Republic,2,Female,1,Under 5,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.20395050339999998,0.3971172191,0.1556241386
1,Deaths,44,Bosnia and Herzegovina,1,Male,22,All Ages,297,Tuberculosis,1,Number,2015,102.88030823678,127.34091555172,54.982932194327
1,Deaths,44,Bosnia and Herzegovina,1,Male,22,All Ages,297,Tuberculosis,3,Rate,2015,5.424612755,6.714357005000001,2.8991078580000003
1,Deaths,44,Bosnia and Herzegovina,1,Male,22,All Ages,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.7283988725,1.19074215,0.3706907
1,Deaths,44,Bosnia and Herzegovina,1,Male,22,All Ages,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.03840658849,0.06278475553,0.01954556268
1,Deaths,44,Bosnia and Herzegovina,1,Male,23,5-14 years,297,Tuberculosis,1,Number,2015,0.04700211768251,0.06672765186813,0.02345571299466
1,Deaths,44,Bosnia and Herzegovina,1,Male,23,5-14 years,297,Tuberculosis,3,Rate,2015,0.026690582900000002,0.037891908280000004,0.01331954138
1,Deaths,44,Bosnia and Herzegovina,1,Male,23,5-14 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.0046233721,0.00799925,0.0021531
1,Deaths,44,Bosnia and Herzegovina,1,Male,23,5-14 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.002625424322,0.004542447485,0.00122265762
1,Deaths,44,Bosnia and Herzegovina,1,Male,24,15-49 years,297,Tuberculosis,1,Number,2015,13.786637707963,19.472739112906,9.2667712743087
1,Deaths,44,Bosnia and Herzegovina,1,Male,24,15-49 years,297,Tuberculosis,3,Rate,2015,1.451293792,2.049859177,0.9754958227999999
1,Deaths,44,Bosnia and Herzegovina,1,Male,24,15-49 years,299,HIV/AIDS - Tuberculosis,1,Number,2015,0.392765516,0.6232598,0.2018823
1,Deaths,44,Bosnia and Herzegovina,1,Male,24,15-49 years,299,HIV/AIDS - Tuberculosis,3,Rate,2015,0.041345697349999995,0.06560940164000001,0.02125177474
1,Deaths,44,Bosnia and Herzegovina,1,Male,25,50-69 years,297,Tuberculosis,1,Number,2015,41.924296862436,54.777541129172,25.379387466297
1,Deaths,44,Bosnia and Herzegovina,1,Male,25,50-69 years,297,Tuberculosis,3,Rate,2015,7.930024731,10.361229215,4.800537863
